metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_duration,1786866519,30002.358000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_blocked,1786866519,1.360000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_connecting,1786866519,0.428000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_tls_handshaking,1786866519,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_sending,1786866519,0.935000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_waiting,1786866519,30001.423000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_receiving,1786866519,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_failed,1786866519,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_reqs,1786866519,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_duration,1786866519,30000.441000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_blocked,1786866519,0.217000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_connecting,1786866519,0.177000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_tls_handshaking,1786866519,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_sending,1786866519,0.045000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_waiting,1786866519,30000.396000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_receiving,1786866519,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_failed,1786866519,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
checks,1786866519,0.000000,login: status 200,,,,,,,,default,,,,,,,
checks,1786866519,0.000000,login: token present,,,,,,,,default,,,,,,,
http_reqs,1786866519,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_duration,1786866519,30000.450000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_blocked,1786866519,0.217000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_connecting,1786866519,0.162000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_tls_handshaking,1786866519,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_sending,1786866519,0.053000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_waiting,1786866519,30000.397000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_receiving,1786866519,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_failed,1786866519,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
checks,1786866519,0.000000,login: status 200,,,,,,,,default,,,,,,,
checks,1786866519,0.000000,login: status 200,,,,,,,,default,,,,,,,
checks,1786866519,0.000000,login: token present,,,,,,,,default,,,,,,,
checks,1786866519,0.000000,login: token present,,,,,,,,default,,,,,,,
checks,1786866519,0.000000,login: status 200,,,,,,,,default,,,,,,,
data_sent,1786866519,196.000000,,,,,,,,,default,,,,,,,
data_received,1786866519,0.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786866519,30001.649625,,,,,,,,,default,,,,,,,
iterations,1786866519,1.000000,,,,,,,,,default,,,,,,,
checks,1786866519,0.000000,login: token present,,,,,,,,default,,,,,,,
data_sent,1786866519,196.000000,,,,,,,,,default,,,,,,,
data_received,1786866519,0.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786866519,30003.633667,,,,,,,,,default,,,,,,,
iterations,1786866519,1.000000,,,,,,,,,default,,,,,,,
data_sent,1786866519,196.000000,,,,,,,,,default,,,,,,,
data_received,1786866519,0.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786866519,30001.113875,,,,,,,,,default,,,,,,,
iterations,1786866519,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1786866519,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_duration,1786866519,30000.422000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_blocked,1786866519,0.310000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_connecting,1786866519,0.270000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_tls_handshaking,1786866519,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_sending,1786866519,0.057000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_waiting,1786866519,30000.365000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_receiving,1786866519,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_failed,1786866519,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
data_sent,1786866519,196.000000,,,,,,,,,default,,,,,,,
data_received,1786866519,0.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786866519,30001.373042,,,,,,,,,default,,,,,,,
iterations,1786866519,1.000000,,,,,,,,,default,,,,,,,
checks,1786866519,0.000000,login: status 200,,,,,,,,default,,,,,,,
checks,1786866519,0.000000,login: token present,,,,,,,,default,,,,,,,
data_sent,1786866519,195.000000,,,,,,,,,default,,,,,,,
data_received,1786866519,0.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786866519,30001.018500,,,,,,,,,default,,,,,,,
iterations,1786866519,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1786866519,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_duration,1786866519,30002.249000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_blocked,1786866519,0.404000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_connecting,1786866519,0.331000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_tls_handshaking,1786866519,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_sending,1786866519,0.079000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_waiting,1786866519,30002.170000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_receiving,1786866519,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_failed,1786866519,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_reqs,1786866519,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_duration,1786866519,30001.584000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_blocked,1786866519,0.240000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_connecting,1786866519,0.198000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_tls_handshaking,1786866519,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_sending,1786866519,0.049000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_waiting,1786866519,30001.535000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_receiving,1786866519,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_failed,1786866519,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
checks,1786866519,0.000000,login: status 200,,,,,,,,default,,,,,,,
checks,1786866519,0.000000,login: status 200,,,,,,,,default,,,,,,,
checks,1786866519,0.000000,login: token present,,,,,,,,default,,,,,,,
checks,1786866519,0.000000,login: token present,,,,,,,,default,,,,,,,
data_sent,1786866519,196.000000,,,,,,,,,default,,,,,,,
data_received,1786866519,0.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786866519,30002.115459,,,,,,,,,default,,,,,,,
iterations,1786866519,1.000000,,,,,,,,,default,,,,,,,
data_sent,1786866519,196.000000,,,,,,,,,default,,,,,,,
data_received,1786866519,0.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786866519,30003.267667,,,,,,,,,default,,,,,,,
iterations,1786866519,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1786866519,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_duration,1786866519,30002.451000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_blocked,1786866519,0.334000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_connecting,1786866519,0.273000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_tls_handshaking,1786866519,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_sending,1786866519,0.101000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_waiting,1786866519,30002.350000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_receiving,1786866519,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_failed,1786866519,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
checks,1786866519,0.000000,login: status 200,,,,,,,,default,,,,,,,
checks,1786866519,0.000000,login: token present,,,,,,,,default,,,,,,,
data_sent,1786866519,196.000000,,,,,,,,,default,,,,,,,
data_received,1786866519,0.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786866519,30003.052583,,,,,,,,,default,,,,,,,
iterations,1786866519,1.000000,,,,,,,,,default,,,,,,,
vus,1786866520,200.000000,,,,,,,,,,,,,,,,
vus_max,1786866520,200.000000,,,,,,,,,,,,,,,,
http_reqs,1786866520,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_duration,1786866520,30001.116000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_blocked,1786866520,0.398000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_connecting,1786866520,0.321000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_tls_handshaking,1786866520,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_sending,1786866520,0.068000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_waiting,1786866520,30001.048000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_receiving,1786866520,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_failed,1786866520,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
checks,1786866520,0.000000,login: status 200,,,,,,,,default,,,,,,,
checks,1786866520,0.000000,login: token present,,,,,,,,default,,,,,,,
data_sent,1786866520,195.000000,,,,,,,,,default,,,,,,,
data_received,1786866520,0.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786866520,30001.778083,,,,,,,,,default,,,,,,,
iterations,1786866520,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1786866520,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_duration,1786866520,30000.778000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_blocked,1786866520,0.223000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_connecting,1786866520,0.177000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_tls_handshaking,1786866520,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_sending,1786866520,0.045000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_waiting,1786866520,30000.733000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_receiving,1786866520,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_failed,1786866520,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_reqs,1786866520,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_duration,1786866520,30001.555000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_blocked,1786866520,0.424000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_connecting,1786866520,0.355000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_tls_handshaking,1786866520,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_sending,1786866520,0.099000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_waiting,1786866520,30001.456000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_receiving,1786866520,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_failed,1786866520,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
checks,1786866520,0.000000,login: status 200,,,,,,,,default,,,,,,,
checks,1786866520,0.000000,login: token present,,,,,,,,default,,,,,,,
checks,1786866520,0.000000,login: status 200,,,,,,,,default,,,,,,,
checks,1786866520,0.000000,login: token present,,,,,,,,default,,,,,,,
data_sent,1786866520,196.000000,,,,,,,,,default,,,,,,,
data_received,1786866520,0.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786866520,30001.432125,,,,,,,,,default,,,,,,,
iterations,1786866520,1.000000,,,,,,,,,default,,,,,,,
data_sent,1786866520,196.000000,,,,,,,,,default,,,,,,,
data_received,1786866520,0.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786866520,30002.703875,,,,,,,,,default,,,,,,,
iterations,1786866520,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1786866520,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_duration,1786866520,30002.714000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_blocked,1786866520,0.169000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_connecting,1786866520,0.149000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_tls_handshaking,1786866520,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_sending,1786866520,0.023000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_waiting,1786866520,30002.691000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_receiving,1786866520,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_failed,1786866520,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_reqs,1786866520,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_duration,1786866520,30002.719000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_blocked,1786866520,0.163000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_connecting,1786866520,0.135000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_tls_handshaking,1786866520,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_sending,1786866520,0.028000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_waiting,1786866520,30002.691000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_receiving,1786866520,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_failed,1786866520,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
checks,1786866520,0.000000,login: status 200,,,,,,,,default,,,,,,,
checks,1786866520,0.000000,login: status 200,,,,,,,,default,,,,,,,
checks,1786866520,0.000000,login: token present,,,,,,,,default,,,,,,,
checks,1786866520,0.000000,login: token present,,,,,,,,default,,,,,,,
data_sent,1786866520,196.000000,,,,,,,,,default,,,,,,,
data_received,1786866520,0.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786866520,30003.211750,,,,,,,,,default,,,,,,,
iterations,1786866520,1.000000,,,,,,,,,default,,,,,,,
data_sent,1786866520,196.000000,,,,,,,,,default,,,,,,,
data_received,1786866520,0.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786866520,30003.239167,,,,,,,,,default,,,,,,,
iterations,1786866520,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1786866520,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_duration,1786866520,30001.632000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_blocked,1786866520,0.146000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_connecting,1786866520,0.122000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_tls_handshaking,1786866520,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_sending,1786866520,0.022000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_waiting,1786866520,30001.610000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_receiving,1786866520,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_failed,1786866520,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_reqs,1786866520,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_duration,1786866520,30002.171000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_blocked,1786866520,0.235000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_connecting,1786866520,0.211000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_tls_handshaking,1786866520,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_sending,1786866520,0.041000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_waiting,1786866520,30002.130000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_receiving,1786866520,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_failed,1786866520,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
checks,1786866520,0.000000,login: status 200,,,,,,,,default,,,,,,,
checks,1786866520,0.000000,login: token present,,,,,,,,default,,,,,,,
checks,1786866520,0.000000,login: status 200,,,,,,,,default,,,,,,,
checks,1786866520,0.000000,login: token present,,,,,,,,default,,,,,,,
data_sent,1786866520,196.000000,,,,,,,,,default,,,,,,,
data_received,1786866520,0.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786866520,30001.916458,,,,,,,,,default,,,,,,,
iterations,1786866520,1.000000,,,,,,,,,default,,,,,,,
data_sent,1786866520,196.000000,,,,,,,,,default,,,,,,,
data_received,1786866520,0.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786866520,30002.653750,,,,,,,,,default,,,,,,,
iterations,1786866520,1.000000,,,,,,,,,default,,,,,,,
vus,1786866521,200.000000,,,,,,,,,,,,,,,,
vus_max,1786866521,200.000000,,,,,,,,,,,,,,,,
http_reqs,1786866521,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_duration,1786866521,30002.654000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_blocked,1786866521,0.165000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_connecting,1786866521,0.136000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_tls_handshaking,1786866521,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_sending,1786866521,0.040000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_waiting,1786866521,30002.614000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_receiving,1786866521,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_failed,1786866521,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
checks,1786866521,0.000000,login: status 200,,,,,,,,default,,,,,,,
checks,1786866521,0.000000,login: token present,,,,,,,,default,,,,,,,
data_sent,1786866521,196.000000,,,,,,,,,default,,,,,,,
data_received,1786866521,0.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786866521,30003.163250,,,,,,,,,default,,,,,,,
iterations,1786866521,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1786866521,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_duration,1786866521,30002.618000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_blocked,1786866521,0.226000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_connecting,1786866521,0.185000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_tls_handshaking,1786866521,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_sending,1786866521,0.037000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_waiting,1786866521,30002.581000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_receiving,1786866521,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_failed,1786866521,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
checks,1786866521,0.000000,login: status 200,,,,,,,,default,,,,,,,
checks,1786866521,0.000000,login: token present,,,,,,,,default,,,,,,,
data_sent,1786866521,196.000000,,,,,,,,,default,,,,,,,
data_received,1786866521,0.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786866521,30003.172041,,,,,,,,,default,,,,,,,
iterations,1786866521,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1786866521,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_duration,1786866521,30002.608000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_blocked,1786866521,0.168000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_connecting,1786866521,0.131000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_tls_handshaking,1786866521,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_sending,1786866521,0.045000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_waiting,1786866521,30002.563000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_receiving,1786866521,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_failed,1786866521,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
checks,1786866521,0.000000,login: status 200,,,,,,,,default,,,,,,,
checks,1786866521,0.000000,login: token present,,,,,,,,default,,,,,,,
http_reqs,1786866521,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_duration,1786866521,30000.494000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_blocked,1786866521,0.081000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_connecting,1786866521,0.064000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_tls_handshaking,1786866521,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_sending,1786866521,0.035000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_waiting,1786866521,30000.459000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_receiving,1786866521,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_failed,1786866521,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
checks,1786866521,0.000000,login: status 200,,,,,,,,default,,,,,,,
data_sent,1786866521,196.000000,,,,,,,,,default,,,,,,,
data_received,1786866521,0.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786866521,30003.312709,,,,,,,,,default,,,,,,,
iterations,1786866521,1.000000,,,,,,,,,default,,,,,,,
checks,1786866521,0.000000,login: token present,,,,,,,,default,,,,,,,
data_sent,1786866521,196.000000,,,,,,,,,default,,,,,,,
data_received,1786866521,0.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786866521,30000.717458,,,,,,,,,default,,,,,,,
iterations,1786866521,1.000000,,,,,,,,,default,,,,,,,
vus,1786866522,200.000000,,,,,,,,,,,,,,,,
vus_max,1786866522,200.000000,,,,,,,,,,,,,,,,
http_reqs,1786866522,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_duration,1786866522,30000.790000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_blocked,1786866522,0.416000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_connecting,1786866522,0.337000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_tls_handshaking,1786866522,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_sending,1786866522,0.103000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_waiting,1786866522,30000.687000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_receiving,1786866522,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_failed,1786866522,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_reqs,1786866522,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_duration,1786866522,30000.655000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_blocked,1786866522,0.251000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_connecting,1786866522,0.209000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_tls_handshaking,1786866522,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_sending,1786866522,0.065000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_waiting,1786866522,30000.590000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_receiving,1786866522,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_failed,1786866522,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
checks,1786866522,0.000000,login: status 200,,,,,,,,default,,,,,,,
checks,1786866522,0.000000,login: status 200,,,,,,,,default,,,,,,,
checks,1786866522,0.000000,login: token present,,,,,,,,default,,,,,,,
checks,1786866522,0.000000,login: token present,,,,,,,,default,,,,,,,
data_sent,1786866522,196.000000,,,,,,,,,default,,,,,,,
data_received,1786866522,0.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786866522,30001.904250,,,,,,,,,default,,,,,,,
iterations,1786866522,1.000000,,,,,,,,,default,,,,,,,
data_sent,1786866522,196.000000,,,,,,,,,default,,,,,,,
data_received,1786866522,0.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786866522,30001.419792,,,,,,,,,default,,,,,,,
iterations,1786866522,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1786866522,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_duration,1786866522,30000.558000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_blocked,1786866522,0.254000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_connecting,1786866522,0.211000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_tls_handshaking,1786866522,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
